interval,lower,upper,timestamp
1,38.49,38.49,2024-11-08 12:00:00+00:00
2,,,2024-11-08 12:00:00+00:00
3,45.73,45.73,2024-11-08 12:00:00+00:00
4,45.73,45.73,2024-11-08 12:00:00+00:00
5,,,2024-11-08 12:00:00+00:00
1,38.49,38.49,2024-11-12 12:00:00+00:00
2,42.80666666666667,42.80666666666667,2024-11-12 12:00:00+00:00
3,45.73,45.73,2024-11-12 12:00:00+00:00
4,45.73,45.73,2024-11-12 12:00:00+00:00
5,,,2024-11-12 12:00:00+00:00
1,38.49,38.49,2024-11-16 12:00:00+00:00
2,40.2,40.2,2024-11-16 12:00:00+00:00
3,42.21333333333333,42.21333333333333,2024-11-16 12:00:00+00:00
4,42.21333333333333,42.21333333333333,2024-11-16 12:00:00+00:00
5,,,2024-11-16 12:00:00+00:00
1,38.49,38.49,2024-11-20 12:00:00+00:00
2,40.2,40.2,2024-11-20 12:00:00+00:00
3,42.21333333333333,42.21333333333333,2024-11-20 12:00:00+00:00
4,42.21333333333333,42.21333333333333,2024-11-20 12:00:00+00:00
5,,,2024-11-20 12:00:00+00:00
1,15.616666666666667,15.616666666666667,2024-11-24 12:00:00+00:00
2,,,2024-11-24 12:00:00+00:00
3,40.2,40.2,2024-11-24 12:00:00+00:00
4,40.2,40.2,2024-11-24 12:00:00+00:00
5,,,2024-11-24 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-11-28 12:00:00+00:00
2,,,2024-11-28 12:00:00+00:00
3,40.2,40.2,2024-11-28 12:00:00+00:00
4,40.2,40.2,2024-11-28 12:00:00+00:00
5,,,2024-11-28 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-02 12:00:00+00:00
2,,,2024-12-02 12:00:00+00:00
3,38.97666666666667,38.97666666666667,2024-12-02 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2024-12-02 12:00:00+00:00
5,,,2024-12-02 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-06 12:00:00+00:00
2,,,2024-12-06 12:00:00+00:00
3,22.633333333333336,22.633333333333336,2024-12-06 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2024-12-06 12:00:00+00:00
5,,,2024-12-06 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-10 12:00:00+00:00
2,,,2024-12-10 12:00:00+00:00
3,38.27333333333333,38.27333333333333,2024-12-10 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2024-12-10 12:00:00+00:00
5,,,2024-12-10 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-14 12:00:00+00:00
2,,,2024-12-14 12:00:00+00:00
3,22.633333333333336,22.633333333333336,2024-12-14 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2024-12-14 12:00:00+00:00
5,,,2024-12-14 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2024-12-18 12:00:00+00:00
