interval,lower,upper,timestamp
1,40.73,40.73,2024-11-08 12:00:00+00:00
2,43.303333333333335,43.303333333333335,2024-11-08 12:00:00+00:00
3,43.303333333333335,43.303333333333335,2024-11-08 12:00:00+00:00
4,45.586666666666666,45.586666666666666,2024-11-08 12:00:00+00:00
5,,,2024-11-08 12:00:00+00:00
1,38.49,38.49,2024-11-12 12:00:00+00:00
2,48.723333333333336,48.723333333333336,2024-11-12 12:00:00+00:00
3,48.723333333333336,48.723333333333336,2024-11-12 12:00:00+00:00
4,48.723333333333336,48.723333333333336,2024-11-12 12:00:00+00:00
5,,,2024-11-12 12:00:00+00:00
1,32.913333333333334,32.913333333333334,2024-11-16 12:00:00+00:00
2,,,2024-11-16 12:00:00+00:00
3,43.5,43.5,2024-11-16 12:00:00+00:00
4,43.5,43.5,2024-11-16 12:00:00+00:00
5,,,2024-11-16 12:00:00+00:00
1,31.746666666666663,31.746666666666663,2024-11-20 12:00:00+00:00
2,,,2024-11-20 12:00:00+00:00
3,43.5,43.5,2024-11-20 12:00:00+00:00
4,43.5,43.5,2024-11-20 12:00:00+00:00
5,,,2024-11-20 12:00:00+00:00
1,15.616666666666667,15.616666666666667,2024-11-24 12:00:00+00:00
2,42.80666666666667,42.80666666666667,2024-11-24 12:00:00+00:00
3,,,2024-11-24 12:00:00+00:00
4,42.80666666666667,42.80666666666667,2024-11-24 12:00:00+00:00
5,,,2024-11-24 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-11-28 12:00:00+00:00
2,42.80666666666667,42.80666666666667,2024-11-28 12:00:00+00:00
3,43.65,43.65,2024-11-28 12:00:00+00:00
4,43.65,43.65,2024-11-28 12:00:00+00:00
5,,,2024-11-28 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-02 12:00:00+00:00
2,42.80666666666667,42.80666666666667,2024-12-02 12:00:00+00:00
3,42.80666666666667,42.80666666666667,2024-12-02 12:00:00+00:00
4,42.80666666666667,42.80666666666667,2024-12-02 12:00:00+00:00
5,,,2024-12-02 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-06 12:00:00+00:00
2,42.80666666666667,42.80666666666667,2024-12-06 12:00:00+00:00
3,42.80666666666667,42.80666666666667,2024-12-06 12:00:00+00:00
4,42.80666666666667,42.80666666666667,2024-12-06 12:00:00+00:00
5,,,2024-12-06 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-10 12:00:00+00:00
2,42.80666666666667,42.80666666666667,2024-12-10 12:00:00+00:00
3,42.80666666666667,42.80666666666667,2024-12-10 12:00:00+00:00
4,42.80666666666667,42.80666666666667,2024-12-10 12:00:00+00:00
5,,,2024-12-10 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-14 12:00:00+00:00
2,42.80666666666667,42.80666666666667,2024-12-14 12:00:00+00:00
3,42.80666666666667,42.80666666666667,2024-12-14 12:00:00+00:00
4,42.80666666666667,42.80666666666667,2024-12-14 12:00:00+00:00
5,,,2024-12-14 12:00:00+00:00
1,10.496666666666668,10.496666666666668,2024-12-18 12:00:00+00:00
2,,,2024-12-18 12:00:00+00:00
3,35.74333333333333,35.74333333333333,2024-12-18 12:00:00+00:00
4,35.74333333333333,35.74333333333333,2024-12-18 12:00:00+00:00
5,,,2024-12-18 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2024-12-22 12:00:00+00:00
2,,,2024-12-22 12:00:00+00:00
3,35.74333333333333,35.74333333333333,2024-12-22 12:00:00+00:00
4,35.74333333333333,35.74333333333333,2024-12-22 12:00:00+00:00
5,,,2024-12-22 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2024-12-26 12:00:00+00:00
2,,,2024-12-26 12:00:00+00:00
3,31.820000000000004,31.820000000000004,2024-12-26 12:00:00+00:00
4,31.820000000000004,31.820000000000004,2024-12-26 12:00:00+00:00
5,,,2024-12-26 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2024-12-30 12:00:00+00:00
2,,,2024-12-30 12:00:00+00:00
3,35.74333333333333,35.74333333333333,2024-12-30 12:00:00+00:00
4,35.74333333333333,35.74333333333333,2024-12-30 12:00:00+00:00
5,,,2024-12-30 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2025-01-03 12:00:00+00:00
2,,,2025-01-03 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-03 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-03 12:00:00+00:00
5,,,2025-01-03 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2025-01-07 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-01-07 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-07 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-07 12:00:00+00:00
5,,,2025-01-07 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2025-01-11 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-01-11 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-11 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-11 12:00:00+00:00
5,,,2025-01-11 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2025-01-15 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-01-15 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-15 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-15 12:00:00+00:00
5,,,2025-01-15 12:00:00+00:00
1,5.996666666666667,5.996666666666667,2025-01-19 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-01-19 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-19 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-19 12:00:00+00:00
5,,,2025-01-19 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-01-23 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-01-23 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-23 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-23 12:00:00+00:00
5,,,2025-01-23 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-01-27 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-01-27 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-27 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-27 12:00:00+00:00
5,,,2025-01-27 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-01-31 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-01-31 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-01-31 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-01-31 12:00:00+00:00
5,,,2025-01-31 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-02-04 12:00:00+00:00
2,20.256666666666664,20.256666666666664,2025-02-04 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-02-04 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-02-04 12:00:00+00:00
5,,,2025-02-04 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-02-08 12:00:00+00:00
2,,,2025-02-08 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-02-08 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-02-08 12:00:00+00:00
5,,,2025-02-08 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-02-12 12:00:00+00:00
2,,,2025-02-12 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-02-12 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-02-12 12:00:00+00:00
5,,,2025-02-12 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-02-16 12:00:00+00:00
2,,,2025-02-16 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-02-16 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-02-16 12:00:00+00:00
5,,,2025-02-16 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-02-20 12:00:00+00:00
2,,,2025-02-20 12:00:00+00:00
3,30.209999999999997,30.209999999999997,2025-02-20 12:00:00+00:00
4,30.209999999999997,30.209999999999997,2025-02-20 12:00:00+00:00
5,,,2025-02-20 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-02-24 12:00:00+00:00
2,31.72666666666667,31.72666666666667,2025-02-24 12:00:00+00:00
3,31.72666666666667,31.72666666666667,2025-02-24 12:00:00+00:00
4,31.72666666666667,31.72666666666667,2025-02-24 12:00:00+00:00
5,,,2025-02-24 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-02-28 12:00:00+00:00
2,31.72666666666667,31.72666666666667,2025-02-28 12:00:00+00:00
3,31.72666666666667,31.72666666666667,2025-02-28 12:00:00+00:00
4,31.72666666666667,31.72666666666667,2025-02-28 12:00:00+00:00
5,,,2025-02-28 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-03-05 12:00:00+00:00
2,31.72666666666667,31.72666666666667,2025-03-05 12:00:00+00:00
3,31.72666666666667,31.72666666666667,2025-03-05 12:00:00+00:00
4,31.72666666666667,31.72666666666667,2025-03-05 12:00:00+00:00
5,,,2025-03-05 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-03-09 12:00:00+00:00
2,31.72666666666667,31.72666666666667,2025-03-09 12:00:00+00:00
3,31.72666666666667,31.72666666666667,2025-03-09 12:00:00+00:00
4,31.72666666666667,31.72666666666667,2025-03-09 12:00:00+00:00
5,,,2025-03-09 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-03-13 12:00:00+00:00
2,31.72666666666667,31.72666666666667,2025-03-13 12:00:00+00:00
3,31.72666666666667,31.72666666666667,2025-03-13 12:00:00+00:00
4,31.72666666666667,31.72666666666667,2025-03-13 12:00:00+00:00
5,,,2025-03-13 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-03-17 12:00:00+00:00
2,31.72666666666667,31.72666666666667,2025-03-17 12:00:00+00:00
3,31.72666666666667,31.72666666666667,2025-03-17 12:00:00+00:00
4,31.72666666666667,31.72666666666667,2025-03-17 12:00:00+00:00
5,,,2025-03-17 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-03-21 12:00:00+00:00
2,31.72666666666667,31.72666666666667,2025-03-21 12:00:00+00:00
3,31.72666666666667,31.72666666666667,2025-03-21 12:00:00+00:00
4,31.72666666666667,31.72666666666667,2025-03-21 12:00:00+00:00
5,,,2025-03-21 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-03-25 12:00:00+00:00
2,,,2025-03-25 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-03-25 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-03-25 12:00:00+00:00
5,,,2025-03-25 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-03-29 12:00:00+00:00
2,,,2025-03-29 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-03-29 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-03-29 12:00:00+00:00
5,,,2025-03-29 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-04-02 12:00:00+00:00
2,,,2025-04-02 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-02 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-02 12:00:00+00:00
5,,,2025-04-02 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-04-06 12:00:00+00:00
2,,,2025-04-06 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-06 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-06 12:00:00+00:00
5,,,2025-04-06 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-04-10 12:00:00+00:00
2,,,2025-04-10 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-10 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-10 12:00:00+00:00
5,,,2025-04-10 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-04-14 12:00:00+00:00
2,,,2025-04-14 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-14 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-14 12:00:00+00:00
5,,,2025-04-14 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-04-18 12:00:00+00:00
2,,,2025-04-18 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-18 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-18 12:00:00+00:00
5,,,2025-04-18 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-04-22 12:00:00+00:00
2,,,2025-04-22 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-22 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-22 12:00:00+00:00
5,,,2025-04-22 12:00:00+00:00
1,0.3233333333333333,0.3233333333333333,2025-04-26 12:00:00+00:00
2,,,2025-04-26 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-26 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-26 12:00:00+00:00
5,,,2025-04-26 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-04-30 12:00:00+00:00
2,,,2025-04-30 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-04-30 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-04-30 12:00:00+00:00
5,,,2025-04-30 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-05-04 12:00:00+00:00
2,,,2025-05-04 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-05-04 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-05-04 12:00:00+00:00
5,,,2025-05-04 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-05-08 12:00:00+00:00
2,,,2025-05-08 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-05-08 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-05-08 12:00:00+00:00
5,,,2025-05-08 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-05-12 12:00:00+00:00
2,,,2025-05-12 12:00:00+00:00
3,4.783333333333333,4.783333333333333,2025-05-12 12:00:00+00:00
4,20.256666666666664,20.256666666666664,2025-05-12 12:00:00+00:00
5,,,2025-05-12 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-05-16 12:00:00+00:00
2,,,2025-05-16 12:00:00+00:00
3,4.783333333333333,4.783333333333333,2025-05-16 12:00:00+00:00
4,20.256666666666664,20.256666666666664,2025-05-16 12:00:00+00:00
5,,,2025-05-16 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-05-20 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-05-20 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-05-20 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-05-20 12:00:00+00:00
5,,,2025-05-20 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-05-24 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-05-24 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-05-24 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-05-24 12:00:00+00:00
5,,,2025-05-24 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-05-28 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-05-28 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-05-28 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-05-28 12:00:00+00:00
5,,,2025-05-28 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-06-01 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-06-01 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-01 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-01 12:00:00+00:00
5,,,2025-06-01 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-06-05 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-06-05 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-05 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-05 12:00:00+00:00
5,,,2025-06-05 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-06-09 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-06-09 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-09 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-09 12:00:00+00:00
5,,,2025-06-09 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-06-13 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-06-13 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-13 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-13 12:00:00+00:00
5,,,2025-06-13 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-06-17 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-06-17 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-17 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-17 12:00:00+00:00
5,,,2025-06-17 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-06-21 12:00:00+00:00
2,1.596666666666667,1.596666666666667,2025-06-21 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-21 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-21 12:00:00+00:00
5,,,2025-06-21 12:00:00+00:00
1,-3.5433333333333334,-3.5433333333333334,2025-06-25 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-06-25 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-25 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-25 12:00:00+00:00
5,,,2025-06-25 12:00:00+00:00
1,-4.72,-4.72,2025-06-30 12:00:00+00:00
2,4.783333333333333,4.783333333333333,2025-06-30 12:00:00+00:00
3,39.983333333333334,39.983333333333334,2025-06-30 12:00:00+00:00
4,39.983333333333334,39.983333333333334,2025-06-30 12:00:00+00:00
5,,,2025-06-30 12:00:00+00:00
