timestamp,price_eur_per_mwh,production_mw,epoch_seconds
2025-10-01 00:00:00+00:00,54.18,50.0,1759276800
2025-10-01 00:15:00+00:00,54.22,26.0,1759277700
2025-10-01 00:30:00+00:00,54.18,23.0,1759278600
2025-10-01 00:45:00+00:00,54.24,45.0,1759279500
2025-10-01 01:00:00+00:00,54.04,23.0,1759280400
2025-10-01 01:15:00+00:00,54.01,35.0,1759281300
2025-10-01 01:30:00+00:00,53.64,58.0,1759282200
2025-10-01 01:45:00+00:00,53.85,100.0,1759283100
2025-10-01 02:00:00+00:00,52.72,133.0,1759284000
2025-10-01 02:15:00+00:00,52.55,100.0,1759284900
2025-10-01 02:30:00+00:00,52.75,43.0,1759285800
2025-10-01 02:45:00+00:00,54.06,33.0,1759286700
2025-10-01 03:00:00+00:00,54.46,31.0,1759287600
2025-10-01 03:15:00+00:00,54.13,14.0,1759288500
2025-10-01 03:30:00+00:00,54.28,26.0,1759289400
2025-10-01 03:45:00+00:00,54.56,46.0,1759290300
2025-10-01 04:00:00+00:00,56.37,157.0,1759291200
2025-10-01 04:15:00+00:00,56.69,161.0,1759292100
2025-10-01 04:30:00+00:00,56.79,141.0,1759293000
2025-10-01 04:45:00+00:00,57.27,197.0,1759293900
2025-10-01 05:00:00+00:00,58.91,196.0,1759294800
2025-10-01 05:15:00+00:00,59.14,194.0,1759295700
2025-10-01 05:30:00+00:00,59.34,196.0,1759296600
2025-10-01 05:45:00+00:00,59.51,192.0,1759297500
2025-10-01 06:00:00+00:00,65.26,178.0,1759298400
2025-10-01 06:15:00+00:00,61.88,206.0,1759299300
2025-10-01 06:30:00+00:00,60.11,198.0,1759300200
2025-10-01 06:45:00+00:00,58.78,149.0,1759301100
2025-10-01 07:00:00+00:00,58.35,151.0,1759302000
2025-10-01 07:15:00+00:00,57.0,144.0,1759302900
2025-10-01 07:30:00+00:00,57.0,162.0,1759303800
2025-10-01 07:45:00+00:00,56.37,163.0,1759304700
2025-10-01 08:00:00+00:00,55.98,195.0,1759305600
2025-10-01 08:15:00+00:00,55.95,193.0,1759306500
2025-10-01 08:30:00+00:00,55.82,164.0,1759307400
2025-10-01 08:45:00+00:00,55.73,137.0,1759308300
2025-10-01 09:00:00+00:00,56.97,184.0,1759309200
2025-10-01 09:15:00+00:00,56.7,177.0,1759310100
2025-10-01 09:30:00+00:00,56.32,185.0,1759311000
2025-10-01 09:45:00+00:00,56.43,156.0,1759311900
2025-10-01 10:00:00+00:00,55.76,184.0,1759312800
2025-10-01 10:15:00+00:00,55.76,172.0,1759313700
2025-10-01 10:30:00+00:00,55.76,154.0,1759314600
2025-10-01 10:45:00+00:00,55.76,178.0,1759315500
2025-10-01 11:00:00+00:00,55.38,137.0,1759316400
2025-10-01 11:15:00+00:00,55.4,173.0,1759317300
2025-10-01 11:30:00+00:00,55.39,129.0,1759318200
2025-10-01 11:45:00+00:00,55.4,129.0,1759319100
2025-10-01 12:00:00+00:00,55.58,96.0,1759320000
2025-10-01 12:15:00+00:00,55.54,174.0,1759320900
2025-10-01 12:30:00+00:00,55.62,124.0,1759321800
2025-10-01 12:45:00+00:00,55.48,141.0,1759322700
2025-10-01 13:00:00+00:00,55.72,166.0,1759323600
2025-10-01 13:15:00+00:00,55.82,214.0,1759324500
2025-10-01 13:30:00+00:00,55.82,171.0,1759325400
2025-10-01 13:45:00+00:00,55.86,161.0,1759326300
2025-10-01 14:00:00+00:00,55.66,204.0,1759327200
2025-10-01 14:15:00+00:00,55.82,203.0,1759328100
