timestamp,price_eur_per_mwh,production_mw,epoch_seconds
2025-10-01 00:00:00+00:00,54.18,124.0,1759276800
2025-10-01 00:15:00+00:00,54.22,133.0,1759277700
2025-10-01 00:30:00+00:00,54.18,153.0,1759278600
2025-10-01 00:45:00+00:00,54.24,81.0,1759279500
2025-10-01 01:00:00+00:00,54.04,169.0,1759280400
2025-10-01 01:15:00+00:00,54.01,145.0,1759281300
2025-10-01 01:30:00+00:00,53.64,122.0,1759282200
2025-10-01 01:45:00+00:00,53.85,130.0,1759283100
2025-10-01 02:00:00+00:00,52.72,161.0,1759284000
2025-10-01 02:15:00+00:00,52.55,111.0,1759284900
2025-10-01 02:30:00+00:00,52.75,98.0,1759285800
2025-10-01 02:45:00+00:00,54.06,14.0,1759286700
2025-10-01 03:00:00+00:00,54.46,0.0,1759287600
2025-10-01 03:15:00+00:00,54.13,0.0,1759288500
2025-10-01 03:30:00+00:00,54.28,26.0,1759289400
2025-10-01 03:45:00+00:00,54.56,109.0,1759290300
2025-10-01 04:00:00+00:00,56.37,263.0,1759291200
2025-10-01 04:15:00+00:00,56.69,273.0,1759292100
2025-10-01 04:30:00+00:00,56.79,281.0,1759293000
2025-10-01 04:45:00+00:00,57.27,297.0,1759293900
2025-10-01 05:00:00+00:00,58.91,302.0,1759294800
2025-10-01 05:15:00+00:00,59.14,302.0,1759295700
2025-10-01 05:30:00+00:00,59.34,304.0,1759296600
2025-10-01 05:45:00+00:00,59.51,304.0,1759297500
2025-10-01 06:00:00+00:00,65.26,305.0,1759298400
2025-10-01 06:15:00+00:00,61.88,306.0,1759299300
2025-10-01 06:30:00+00:00,60.11,304.0,1759300200
2025-10-01 06:45:00+00:00,58.78,302.0,1759301100
2025-10-01 07:00:00+00:00,58.35,305.0,1759302000
2025-10-01 07:15:00+00:00,57.0,306.0,1759302900
2025-10-01 07:30:00+00:00,57.0,305.0,1759303800
2025-10-01 07:45:00+00:00,56.37,308.0,1759304700
2025-10-01 08:00:00+00:00,55.98,308.0,1759305600
2025-10-01 08:15:00+00:00,55.95,304.0,1759306500
2025-10-01 08:30:00+00:00,55.82,305.0,1759307400
2025-10-01 08:45:00+00:00,55.73,302.0,1759308300
2025-10-01 09:00:00+00:00,56.97,304.0,1759309200
2025-10-01 09:15:00+00:00,56.7,305.0,1759310100
2025-10-01 09:30:00+00:00,56.32,306.0,1759311000
2025-10-01 09:45:00+00:00,56.43,306.0,1759311900
2025-10-01 10:00:00+00:00,55.76,305.0,1759312800
2025-10-01 10:15:00+00:00,55.76,304.0,1759313700
2025-10-01 10:30:00+00:00,55.76,304.0,1759314600
2025-10-01 10:45:00+00:00,55.76,304.0,1759315500
2025-10-01 11:00:00+00:00,55.38,305.0,1759316400
2025-10-01 11:15:00+00:00,55.4,305.0,1759317300
2025-10-01 11:30:00+00:00,55.39,306.0,1759318200
2025-10-01 11:45:00+00:00,55.4,307.0,1759319100
2025-10-01 12:00:00+00:00,55.58,305.0,1759320000
2025-10-01 12:15:00+00:00,55.54,302.0,1759320900
2025-10-01 12:30:00+00:00,55.62,304.0,1759321800
2025-10-01 12:45:00+00:00,55.48,306.0,1759322700
2025-10-01 13:00:00+00:00,55.72,307.0,1759323600
2025-10-01 13:15:00+00:00,55.82,306.0,1759324500
2025-10-01 13:30:00+00:00,55.82,304.0,1759325400
2025-10-01 13:45:00+00:00,55.86,306.0,1759326300
2025-10-01 14:00:00+00:00,55.66,308.0,1759327200
2025-10-01 14:15:00+00:00,55.82,305.0,1759328100
2025-10-01 14:30:00+00:00,55.88,305.0,1759329000
2025-10-01 14:45:00+00:00,56.31,307.0,1759329900
2025-10-01 15:00:00+00:00,55.93,307.0,1759330800
2025-10-01 15:15:00+00:00,57.7,304.0,1759331700
2025-10-01 15:30:00+00:00,58.26,305.0,1759332600
2025-10-01 15:45:00+00:00,58.47,306.0,1759333500
2025-10-01 16:00:00+00:00,56.58,304.0,1759334400
2025-10-01 16:15:00+00:00,56.66,303.0,1759335300
2025-10-01 16:30:00+00:00,56.92,305.0,1759336200
2025-10-01 16:45:00+00:00,56.96,305.0,1759337100
2025-10-01 17:00:00+00:00,58.03,302.0,1759338000
2025-10-01 17:15:00+00:00,57.94,301.0,1759338900
2025-10-01 17:30:00+00:00,57.92,298.0,1759339800
2025-10-01 17:45:00+00:00,57.89,298.0,1759340700
2025-10-01 18:00:00+00:00,56.43,303.0,1759341600
2025-10-01 18:15:00+00:00,56.36,306.0,1759342500
2025-10-01 18:30:00+00:00,55.76,296.0,1759343400
2025-10-01 18:45:00+00:00,55.65,245.0,1759344300
2025-10-01 19:00:00+00:00,56.21,241.0,1759345200
2025-10-01 19:15:00+00:00,56.17,246.0,1759346100
2025-10-01 19:30:00+00:00,56.17,250.0,1759347000
2025-10-01 19:45:00+00:00,55.96,241.0,1759347900
2025-10-01 20:00:00+00:00,56.55,259.0,1759348800
2025-10-01 20:15:00+00:00,56.5,258.0,1759349700
2025-10-01 20:30:00+00:00,56.25,253.0,1759350600
2025-10-01 20:45:00+00:00,55.72,238.0,1759351500
2025-10-01 21:00:00+00:00,56.31,258.0,1759352400
2025-10-01 21:15:00+00:00,55.94,239.0,1759353300
2025-10-01 21:30:00+00:00,55.74,210.0,1759354200
2025-10-01 21:45:00+00:00,54.82,83.0,1759355100
2025-10-01 22:00:00+00:00,54.08,6.0,1759356000
2025-10-01 22:15:00+00:00,54.11,0.0,1759356900
2025-10-01 22:30:00+00:00,54.02,0.0,1759357800
2025-10-01 22:45:00+00:00,53.93,0.0,1759358700
2025-10-01 23:00:00+00:00,51.54,0.0,1759359600
2025-10-01 23:15:00+00:00,51.31,0.0,1759360500
2025-10-01 23:30:00+00:00,51.1,0.0,1759361400
2025-10-01 23:45:00+00:00,50.96,0.0,1759362300
